YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WESD,WSF1,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT21,WV03
2018,12,14,,,56.0,251.0,213.0,67.0,42.0,,,0.0,,86.0,80.0,100.0,0.0,0.0,,48.02,42.08,,,330.0,330.0,,,,76.0,103.0,,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,,,,,,
2018,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,-99.0,,,,,,,,,,,
2018,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,99.0,,,,,,,,,,,
2018,12,17,,,50.0,10274.0,10237.0,72.0,22.0,,,0.0,,77.0,38.0,100.0,0.0,0.0,46.76,62.959999999999994,33.98,,,130.0,130.0,,,,63.0,81.0,,1.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,,,,,
2018,12,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,-9.0,,,,,,,,,,,
2018,12,19,,,133.0,173.0,129.0,144.0,38.0,,,,,79.0,68.0,97.0,0.0,0.0,,69.08,48.92,,,160.0,150.0,,,,89.0,116.0,,999.0,999.0,999.0,,,,,999.0,,,,,,,,,,,
2018,12,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,,,,,,,,,
2018,12,22,,,67.0,142.0,98.0,83.0,59.0,,,,,84.0,74.0,97.0,0.0,0.0,,51.98,44.96,,,290.0,290.0,,,,103.0,139.0,,1.0,9999.0,9999.0,,,,,9999.0,,,,,,,,,,,
2018,12,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,-99.0,,,,,,,,,,,
2018,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,,,,,,,,
2018,12,25,,,72.0,10251.0,10213.0,94.0,8.0,,,0.0,,76.0,54.0,96.0,0.0,0.0,52.34,66.92,39.02,,,10.0,130.0,,,,36.0,40.0,,1.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,,,,,
2018,12,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,-9.0,,,,,,,,,,,
2018,12,27,,,94.0,234.0,196.0,117.0,12.0,,,0.0,,80.0,38.0,100.0,0.0,0.0,,71.06,46.04,,,160.0,190.0,,,,36.0,54.0,,1.0,999.0,999.0,,,,,999.0,,,,,,,,,,,
2018,12,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,
2018,12,30,,,117.0,105.0,71.0,122.0,21.0,,,23.0,,98.0,87.0,100.0,0.0,0.0,,57.92,48.92,,,20.0,30.0,,,,58.0,63.0,,1.0,1.0,9999.0,,,,,9999.0,,,,,,,,,,,
2018,12,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,-99.0,,,,,,,,,,,
2019,1,1,,,83.0,10203.0,10163.0,100.0,28.0,,,0.0,,78.0,52.0,100.0,0.0,0.0,51.08,64.94,39.92,,,30.0,10.0,,,,72.0,89.0,,1.0,1.0,-9999.0,,,,,-9999.0,,,,,,,,,,,
2019,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,-9.0,,,,,,,,,,,
2019,1,3,,,100.0,179.0,142.0,106.0,46.0,,,358.0,,94.0,77.0,100.0,0.0,0.0,,55.94,50.0,,,110.0,110.0,,,,103.0,130.0,,1.0,999.0,999.0,,,,,999.0,,,,,,,,,,,
2019,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,,,,,,,,,
2019,1,6,,,56.0,173.0,135.0,72.0,25.0,,,0.0,,80.0,56.0,100.0,0.0,0.0,,62.059999999999995,35.96,,,330.0,310.0,,,,67.0,85.0,,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,,,,,,
2019,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,-99.0,,,,,,,,,,,
2019,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,99.0,,,,,,,,,,,
2019,1,9,,,122.0,10196.0,10159.0,133.0,25.0,,,0.0,,87.0,61.0,100.0,0.0,0.0,55.94,73.94,42.980000000000004,,,160.0,160.0,,,,72.0,94.0,,1.0,1.0,-9999.0,,,,,-9999.0,,,,,,,,,,,
2019,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,-9.0,,,,,,,,,,,
2019,1,11,,,156.0,190.0,149.0,172.0,28.0,,,0.0,,81.0,67.0,100.0,0.0,0.0,,75.02,60.980000000000004,,,180.0,190.0,,,,72.0,98.0,,999.0,999.0,999.0,,,,,999.0,,,,,,,,,,,
2019,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,-999.0,,,,,,,,,,,
2019,1,14,,,44.0,291.0,257.0,94.0,41.0,,,0.0,,56.0,34.0,90.0,0.0,0.0,,64.94,44.96,,,50.0,40.0,,,,103.0,130.0,,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,,,,,,
2019,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,,,,,
2019,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,,,,,,,,
2019,1,17,,,89.0,10193.0,10142.0,106.0,40.0,,,0.0,,79.0,54.0,100.0,0.0,0.0,52.879999999999995,66.92,42.980000000000004,,,130.0,130.0,,,,98.0,116.0,,1.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,,,,,
2019,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,-9.0,,,,,,,,,,,
2019,1,19,,,100.0,186.0,152.0,122.0,42.0,,,155.0,,75.0,48.0,100.0,0.0,0.0,,66.02,46.04,,,320.0,300.0,,,,81.0,121.0,,1.0,999.0,999.0,,,,,999.0,,,,,,,,,,,
2019,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,-999.0,,,,,,,,,,,
2019,1,22,,,28.0,298.0,257.0,56.0,26.0,,,0.0,,74.0,51.0,89.0,0.0,0.0,,55.94,37.04,,,330.0,340.0,,,,58.0,72.0,,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,,,,,,
2019,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,,,,,
2019,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,,,,,,,,
2019,1,25,,,111.0,10240.0,10196.0,122.0,37.0,,,8.0,,91.0,78.0,100.0,0.0,0.0,53.24,62.059999999999995,48.02,,,130.0,140.0,,,,72.0,81.0,,1.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,,,,,
2019,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,-9.0,,,,,,,,,,,
2019,1,27,,,144.0,203.0,163.0,156.0,23.0,,,10.0,,90.0,68.0,100.0,0.0,0.0,,69.08,53.96,,,230.0,240.0,,,,72.0,103.0,,1.0,999.0,999.0,,,,,999.0,,,,,,,,,,,
2019,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,
2019,1,30,,,44.0,169.0,146.0,78.0,81.0,,,127.0,,67.0,50.0,100.0,0.0,0.0,,71.06,37.94,,,320.0,310.0,,,,139.0,192.0,,1.0,9999.0,1.0,,,,,9999.0,,,,,,,,,,,
2019,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,-99.0,,,,,,,,,,,
2019,2,1,,,144.0,10203.0,10166.0,150.0,30.0,,,3.0,,95.0,78.0,100.0,0.0,0.0,58.1,69.08,55.04,,,140.0,140.0,,,,76.0,85.0,,1.0,1.0,-9999.0,-9999.0,,,,-9999.0,,,,,,,,,,,
2019,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,,,,,
2019,2,3,,,150.0,190.0,146.0,150.0,33.0,,,3.0,,95.0,79.0,100.0,0.0,0.0,,68.0,55.94,,,130.0,130.0,,,,58.0,72.0,,1.0,999.0,999.0,999.0,,,,1.0,,,,,,,,,,,
2019,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,,,,,,,
2019,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,
2019,2,6,,,194.0,129.0,91.0,200.0,22.0,,,0.0,,92.0,74.0,100.0,0.0,0.0,,77.0,66.02,,,160.0,160.0,,,,58.0,76.0,,1.0,1.0,9999.0,9999.0,,,,1.0,,,,,,,,,,,
2019,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,,,,,,,
2019,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,99.0,,,,,,,,,,,
2019,2,9,,,206.0,10125.0,10085.0,217.0,52.0,,,0.0,,85.0,64.0,100.0,0.0,0.0,73.94,82.04,71.06,,,190.0,200.0,,,,89.0,121.0,,1.0,-9999.0,-9999.0,-9999.0,,,,-9999.0,,,,,,,,,,,
2019,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,-9.0,,,,,,,,,,,
2019,2,11,,,128.0,186.0,169.0,144.0,66.0,,,5.0,,77.0,58.0,96.0,0.0,0.0,,75.92,44.06,,,360.0,350.0,,,,107.0,143.0,,1.0,999.0,999.0,999.0,,,,999.0,,,,,,,,,,,
2019,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,-999.0,,,,,,,,,,,
2019,2,14,,,0.0,312.0,264.0,33.0,43.0,,,0.0,,69.0,60.0,76.0,0.0,0.0,,44.96,37.04,,,30.0,10.0,,,,81.0,98.0,,9999.0,9999.0,9999.0,9999.0,,,,9999.0,,,,,,,,,,,
2019,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,-99.0,,,,,,,,,,,
2019,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,99.0,,,,,,,,,,,
2019,2,17,,,189.0,10129.0,10081.0,189.0,36.0,,,84.0,,95.0,71.0,100.0,0.0,0.0,66.38,75.02,64.04,,,160.0,160.0,,,,67.0,85.0,,1.0,1.0,-9999.0,-9999.0,,,,-9999.0,,,,,,,,,,,
2019,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,-9.0,,,,,,,,,,,
2019,2,19,,,67.0,207.0,179.0,111.0,49.0,,,,,58.0,30.0,100.0,0.0,0.0,,68.0,48.02,,,340.0,340.0,,,,107.0,134.0,,999.0,999.0,999.0,999.0,,,,999.0,,,,,,,,,,,
2019,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,-999.0,,,,-999.0,,,,,,,,,,,
2019,2,22,,,128.0,139.0,88.0,150.0,36.0,,,0.0,,77.0,50.0,100.0,0.0,0.0,,77.0,50.0,,,220.0,220.0,,,,81.0,125.0,,9999.0,9999.0,9999.0,9999.0,,,,9999.0,,,,,,,,,,,
2019,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,-99.0,,,,,,,,,,,
2019,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,99.0,,,,,,,,,,,
2019,2,25,,,150.0,10075.0,10030.0,161.0,25.0,,,3.0,,87.0,73.0,100.0,0.0,0.0,65.12,69.08,57.02,,,360.0,50.0,,,,58.0,76.0,,1.0,-9999.0,-9999.0,-9999.0,,,,1.0,,,,,,,,,,,
2019,2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,,,,,,,,,,,
2019,2,27,,,128.0,98.0,75.0,139.0,50.0,,,18.0,,83.0,58.0,100.0,0.0,0.0,,69.98,48.92,,,360.0,50.0,,,,94.0,116.0,,1.0,999.0,999.0,999.0,,,,999.0,,,,,,,,,,,
2019,2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,-999.0,,,,,,,,,,,
2019,2,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,
2019,2,30,,,72.0,142.0,95.0,83.0,48.0,,,61.0,,91.0,59.0,100.0,0.0,0.0,,50.0,44.96,,,70.0,70.0,,,,94.0,125.0,,1.0,9999.0,9999.0,9999.0,,,,9999.0,,,,,,,,,,,
2019,2,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,-99.0,,,,,,,,,,,
2019,3,1,,,106.0,10176.0,10135.0,117.0,22.0,,,0.0,,92.0,80.0,100.0,0.0,0.0,49.46,60.980000000000004,44.96,,,40.0,30.0,,,,54.0,85.0,,1.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,,,,,
2019,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,
2019,3,3,,,156.0,166.0,125.0,161.0,31.0,,,13.0,,92.0,78.0,100.0,0.0,0.0,,73.04,55.04,,,50.0,110.0,,,,54.0,76.0,,1.0,1.0,999.0,,,,,1.0,,,,,,,,,,,
2019,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,
2019,3,6,,,-11.0,257.0,230.0,17.0,62.0,,,,,72.0,59.0,100.0,0.0,0.0,,42.980000000000004,35.06,,,360.0,350.0,,,,98.0,116.0,,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,,,,,,
2019,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,,,,,
2019,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,,,,,,,,
2019,3,9,,,-6.0,10301.0,10251.0,44.0,39.0,,,0.0,,57.0,33.0,74.0,0.0,0.0,44.06,57.02,32.0,,,140.0,150.0,,,,81.0,116.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,,,,,
2019,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,,,,,,
2019,3,11,,,150.0,203.0,152.0,156.0,38.0,,,3.0,,89.0,67.0,100.0,0.0,0.0,,71.06,51.08,,,160.0,170.0,,,,72.0,94.0,,1.0,999.0,999.0,,,,,1.0,,,,,,,,,,,
2019,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,,,,,,,,
2019,3,14,,,206.0,105.0,64.0,217.0,43.0,,,,,83.0,64.0,96.0,0.0,0.0,,82.04,69.08,,,200.0,190.0,,,,81.0,130.0,,1.0,9999.0,9999.0,,,,,9999.0,,,,,,,,,,,
2019,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,-99.0,,,,,,,,,,,
2019,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,99.0,,,,,,,,,,,
2019,3,17,,,200.0,10200.0,10163.0,206.0,38.0,,,0.0,,88.0,69.0,100.0,0.0,0.0,72.86,84.02,64.94,,,40.0,90.0,,,,72.0,98.0,,1.0,1.0,-9999.0,,,,,1.0,,,,,,,,,,,
2019,3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,
2019,3,19,,,194.0,176.0,129.0,194.0,60.0,,,,,96.0,87.0,100.0,0.0,0.0,,73.04,62.959999999999994,,,140.0,140.0,,,,107.0,148.0,,1.0,999.0,999.0,,,,,1.0,,,,,,,,,,,
2019,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,
2019,3,22,,,100.0,142.0,119.0,156.0,51.0,,,33.0,,53.0,26.0,94.0,0.0,0.0,,77.0,60.980000000000004,,,350.0,360.0,,,,112.0,139.0,,1.0,9999.0,9999.0,,,,,9999.0,,,,,,,,,,,
2019,3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,-99.0,,,,,,,,,,,
2019,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,,,,,,,,
2019,3,25,,,17.0,10271.0,10234.0,83.0,30.0,,,0.0,,44.0,31.0,60.0,0.0,0.0,56.48,64.04,50.0,,,60.0,50.0,,,,76.0,89.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,,,,,
2019,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,-9.0,,,,,,,,,,,
2019,3,27,,,28.0,257.0,213.0,83.0,24.0,,,0.0,,54.0,29.0,80.0,0.0,0.0,,66.02,46.94,,,50.0,60.0,,,,76.0,98.0,,999.0,999.0,999.0,,,,,999.0,,,,,,,,,,,
2019,3,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,-999.0,,,,,,,,,,,
2019,3,30,,,61.0,240.0,203.0,106.0,27.0,,,0.0,,60.0,34.0,86.0,0.0,0.0,,71.96,46.94,,,150.0,130.0,,,,89.0,116.0,,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,,,,,,
2019,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,,,,,
2019,4,1,,,39.0,10240.0,10200.0,67.0,19.0,,,0.0,,71.0,51.0,93.0,0.0,0.0,47.84,57.02,37.94,,,30.0,20.0,,,,58.0,81.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,,,,,
2019,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,-9.0,,,,,,,,,,,
2019,4,3,,,50.0,227.0,183.0,89.0,19.0,,,0.0,,64.0,30.0,97.0,0.0,0.0,,71.96,37.04,,,40.0,60.0,,,,67.0,103.0,,999.0,999.0,999.0,,,,,999.0,,,,,,,,,,,
2019,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,,,,,,,,,
2019,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,
2019,4,6,,,206.0,146.0,102.0,211.0,32.0,,,74.0,,87.0,63.0,100.0,0.0,0.0,,84.02,64.94,,,230.0,220.0,,,,76.0,107.0,,1.0,1.0,1.0,,,,,9999.0,,,,,,,,,,,
2019,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,
2019,4,9,,,217.0,10122.0,10085.0,222.0,53.0,,,5.0,,92.0,72.0,100.0,0.0,0.0,73.58,84.02,69.98,,,150.0,170.0,,,,89.0,116.0,,1.0,-9999.0,1.0,,,,,1.0,,,,,,,,,,,
2019,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,
2019,4,11,,,200.0,112.0,71.0,206.0,41.0,,,246.0,,94.0,84.0,100.0,0.0,0.0,,75.92,62.059999999999995,,,250.0,260.0,,,,134.0,188.0,,1.0,999.0,1.0,,,,,999.0,,,,,,,,,,,
2019,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,,,,,,,,,
2019,4,14,,,144.0,119.0,78.0,183.0,16.0,,,0.0,,63.0,28.0,100.0,0.0,0.0,,89.96000000000001,60.980000000000004,,,310.0,9999.0,,,,45.0,9999.0,,1.0,9999.0,9999.0,,,,,9999.0,,,,,,,,,,,
2019,4,15,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,-99.0,-99.0,,,,,-99.0,,,,,,,,,,,
2019,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,,,,,,,,
2019,4,17,,,183.0,10051.0,10020.0,200.0,36.0,,,10.0,,80.0,59.0,100.0,0.0,0.0,73.75999999999999,78.98,64.04,,,160.0,160.0,,,,94.0,148.0,,1.0,-9999.0,-9999.0,,,,,1.0,,,,,,,,,,,
2019,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,,,,,,
2019,4,19,,,144.0,85.0,47.0,161.0,46.0,,,38.0,,74.0,58.0,100.0,0.0,0.0,,73.04,60.08,,,120.0,120.0,,,,89.0,98.0,,1.0,999.0,999.0,,,,,999.0,,,,,,,,,,,
2019,4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,,,,,,,,
2019,4,22,,,67.0,149.0,119.0,106.0,47.0,,,0.0,,58.0,32.0,100.0,0.0,0.0,,73.04,48.02,,,300.0,10.0,,,,107.0,148.0,,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,,,,,,
2019,4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,,,,,
2019,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,,,,,,,,
2019,4,25,,,172.0,10169.0,10129.0,183.0,59.0,,,0.0,,77.0,54.0,90.0,0.0,0.0,69.62,80.96,59.0,,,140.0,140.0,,,,103.0,134.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,,,,,
2019,4,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,-9.0,,,,,,,,,,,
2019,4,27,,,211.0,108.0,54.0,217.0,64.0,,,8.0,,92.0,79.0,100.0,0.0,0.0,,78.08,69.98,,,150.0,150.0,,,,116.0,139.0,,1.0,999.0,999.0,,,,,999.0,,,,,,,,,,,
2019,4,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,,,,,,,,,
2019,4,30,,,78.0,156.0,125.0,128.0,57.0,,,0.0,,53.0,28.0,91.0,0.0,0.0,,73.94,53.96,,,310.0,300.0,,,,134.0,170.0,,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,,,,,,
2019,4,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,,,,,
2019,5,1,,,222.0,10142.0,10102.0,233.0,68.0,,,0.0,,79.0,63.0,88.0,0.0,0.0,79.16,86.0,75.92,,,150.0,150.0,,,,107.0,134.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,
2019,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,
2019,5,3,,,211.0,152.0,115.0,222.0,53.0,,,114.0,,83.0,65.0,100.0,0.0,0.0,,84.02,66.92,,,90.0,100.0,,,,161.0,183.0,,1.0,,1.0,,,,,999.0,,,,,,,,,,,
2019,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,
2019,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,
2019,5,6,,,189.0,102.0,64.0,206.0,29.0,,,206.0,,76.0,51.0,100.0,0.0,0.0,,86.0,66.92,,,270.0,260.0,,,,107.0,157.0,,1.0,,1.0,,,,,9999.0,,,,,,,,,,,
2019,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,
2019,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,,,,,,,,,
2019,5,9,,,194.0,10142.0,10108.0,211.0,32.0,,,0.0,,78.0,53.0,100.0,0.0,0.0,73.94,84.02,62.959999999999994,,,60.0,60.0,,,,103.0,116.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,
2019,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,
2019,5,11,,,217.0,135.0,88.0,222.0,45.0,,,488.0,,95.0,82.0,100.0,0.0,0.0,,80.96,68.0,,,160.0,160.0,,,,125.0,170.0,,1.0,,1.0,,,,,999.0,,,,,,,,,,,
2019,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,
2019,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,9.0,,,,,,,,,,,
2019,5,14,,,239.0,85.0,47.0,244.0,39.0,,,643.0,,88.0,65.0,100.0,0.0,0.0,,89.06,68.0,,,350.0,350.0,,,,174.0,215.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,
2019,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,
2019,5,17,,,211.0,10105.0,10064.0,211.0,31.0,,,102.0,,97.0,85.0,100.0,0.0,0.0,71.6,78.08,66.92,,,150.0,150.0,,,,76.0,89.0,,1.0,,1.0,,,,,-9999.0,,,,,,,,,,,
2019,5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,
2019,5,19,,,172.0,115.0,78.0,189.0,35.0,,,,,79.0,58.0,97.0,0.0,0.0,,78.98,64.04,,,10.0,10.0,,,,112.0,130.0,,999.0,,999.0,,,,,999.0,,,,,,,,,,,
2019,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,-999.0,,,,,,,,,,,
2019,5,22,,,178.0,152.0,112.0,200.0,33.0,,,0.0,,71.0,39.0,100.0,0.0,0.0,,86.0,64.94,,,140.0,140.0,,,,89.0,103.0,,9999.0,,9999.0,,,,,9999.0,,,,,,,,,,,
2019,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,-99.0,,,,,,,,,,,
2019,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,,,,,,,,,
2019,5,25,,,183.0,10156.0,10112.0,200.0,33.0,,,0.0,,73.0,40.0,100.0,0.0,0.0,75.02,87.08000000000001,64.04,,,140.0,110.0,,,,94.0,130.0,,1.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,
2019,5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,-9.0,,,,,,,,,,,
2019,5,27,,,222.0,115.0,71.0,228.0,55.0,,,,,83.0,65.0,100.0,0.0,0.0,,86.0,66.02,,,140.0,150.0,,,,116.0,139.0,,999.0,,999.0,,,,,999.0,,,,,,,,,,,
2019,5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,-999.0,,,,,,,,,,,
