YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,DAPR,FMTM,MDPR,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03,WV07,WV20
2006,1,20,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2006,1,22,,,-144.0,47.0,9997.0,-128.0,9.0,,2359.0,,849.0,,,86.0,80.0,92.0,10.0,203.0,,14.0,5.0,,,,40.0,40.0,,,0.0,,36.0,45.0,,,1.0,1.0,,,,,,9999.0,,,,1.0,,,,,1.0,,,1.0,,,,
2006,1,23,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,-99.0,,,,,,,,,0.0,,,,,,,
2006,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,,,,,,,,,,,,99.0,,,,
2006,1,25,,,-128.0,10007.0,9956.0,-111.0,20.0,,612.0,,612.0,0.0,,83.0,77.0,92.0,0.0,305.0,,17.06,6.979999999999997,,,,20.0,20.0,,,0.0,,54.0,63.0,,,-9999.0,-9999.0,,,,,,-9999.0,,,,-9999.0,,,,,-9999.0,,,-9999.0,,,,
2006,1,26,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,-9.0,,,,,,,
2006,1,27,,,139.0,990.0,932.0,122.0,8.0,,513.0,,49.0,0.0,,87.0,80.0,95.0,0.0,305.0,,17.06,62.059999999999995,,,,110.0,140.0,,,,,27.0,54.0,,,1.0,1.0,,,,,,999.0,,,,1.0,,,,,999.0,,,1.0,,,,
2006,1,28,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2006,1,30,,,-167.0,95.0,47.0,-139.0,20.0,,1514.0,,1513.0,,,76.0,60.0,84.0,20.0,305.0,,14.0,5.0,,,,10.0,10.0,,,0.0,,40.0,54.0,,,1.0,9999.0,,,,,,9999.0,,,,1.0,,,,,1.0,,,9999.0,,,,
2006,1,31,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,-99.0,,,,,,-99.0,,,,,,,,,0.0,,,-99.0,,,,
2006,2,1,,,-144.0,9776.0,9722.0,-128.0,17.0,,2220.0,,1101.0,28.0,,83.0,73.0,88.0,74.0,356.0,,15.079999999999998,-2.019999999999996,,,,10.0,30.0,,,0.0,,45.0,76.0,,,1.0,-9999.0,,,,-9999.0,,-9999.0,,,,1.0,,,-9999.0,-9999.0,1.0,,,-9999.0,,,,
2006,2,2,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,-9.0,,,,-9.0,,,,,,,,,-9.0,-9.0,0.0,,,-9.0,,,,
2006,2,3,,,228.0,959.0,909.0,178.0,24.0,,742.0,,804.0,,,60.0,46.0,86.0,5.0,356.0,,57.92,73.04,,,,10.0,20.0,,,,,45.0,58.0,,,1.0,999.0,,,,999.0,,1.0,,,,1.0,,,999.0,999.0,1.0,,,999.0,,,,
2006,2,4,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,-999.0,,,,-999.0,,,,,,,,,-999.0,-999.0,0.0,,,,,,,
2006,2,6,,,-189.0,71.0,24.0,-156.0,29.0,,2136.0,,2135.0,3.0,,68.0,58.0,79.0,0.0,356.0,,12.020000000000003,-5.079999999999998,,,,330.0,330.0,,,0.0,,72.0,80.0,,,9999.0,9999.0,,,,9999.0,,9999.0,,,,9999.0,,,9999.0,9999.0,1.0,,,9999.0,,,,
2006,2,7,,,,,,,,,,,,,,,,,0.0,,,32.0,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,-99.0,,,,-99.0,,,,-99.0,0.0,,,-99.0,,,,
2006,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,99.0,,,,99.0,,,,99.0,,,,99.0,,,,
2006,2,9,,,-22.0,9766.0,9699.0,0.0,52.0,,1158.0,,1617.0,91.0,,77.0,57.0,89.0,10.0,279.0,,41.0,30.02,,,,100.0,220.0,,,0.0,,139.0,165.0,,,1.0,-9999.0,,,,1.0,,-9999.0,,,,1.0,,,1.0,1.0,1.0,,,-9999.0,,,,
2006,2,10,,,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,0.0,-9.0,,,,,,-9.0,,,,,,,,,0.0,,,-9.0,,,,
2006,2,11,,,-50.0,949.0,898.0,-22.0,39.0,,313.0,,917.0,,,75.0,64.0,88.0,,279.0,,35.06,23.0,,,,150.0,190.0,,,,,80.0,125.0,,,1.0,999.0,,,,999.0,,999.0,,,,999.0,,,999.0,999.0,1.0,,,999.0,,,,
2006,2,12,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,-999.0,,,,-999.0,,-999.0,,,,-999.0,,,-999.0,-999.0,,,,-999.0,,,,
2006,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2006,2,14,,,-83.0,98.0,58.0,-56.0,45.0,,1138.0,,1105.0,,,76.0,68.0,85.0,,279.0,,33.08,15.079999999999998,,,,20.0,30.0,,,0.0,,107.0,148.0,,,9999.0,9999.0,,,,9999.0,,9999.0,,,,9999.0,,,9999.0,9999.0,1.0,,,9999.0,,,,
2006,2,15,,,,,,,,,,,,0.0,,,,,0.0,,,32.0,,,,,,,,,,,,,,,,-99.0,,,,-99.0,,-99.0,,,,,,,,-99.0,0.0,,,-99.0,,,,
2006,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,99.0,,99.0,,,,,,,,99.0,,,,99.0,,,,
2006,2,17,,,-6.0,9953.0,9902.0,6.0,37.0,,834.0,,825.0,0.0,,85.0,76.0,92.0,0.0,254.0,,39.92,33.08,,,,270.0,280.0,,,0.0,,80.0,98.0,,,-9999.0,-9999.0,,,,-9999.0,,-9999.0,,,,-9999.0,,,1.0,-9999.0,1.0,,,-9999.0,,,,
2006,2,18,,,,,,,,,,,,,,,,,,0.0,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,-9.0,,-9.0,,,,,,,0.0,-9.0,0.0,,,-9.0,,,,
2006,2,19,,,-11.0,986.0,925.0,6.0,50.0,,545.0,,505.0,8.0,,80.0,67.0,89.0,,254.0,,42.08,30.02,,,,160.0,140.0,,,,,107.0,143.0,,,1.0,999.0,,,,999.0,,999.0,,,,1.0,,,1.0,999.0,1.0,,,999.0,,,,
2006,2,20,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,-999.0,,,,-999.0,,-999.0,,,,,,,,-999.0,0.0,,,-999.0,,,,
2006,2,22,,,-56.0,403.0,359.0,-28.0,16.0,,2154.0,,2234.0,0.0,,77.0,64.0,88.0,0.0,254.0,,33.98,21.92,,,,170.0,180.0,,,0.0,,36.0,54.0,,,9999.0,9999.0,,,,9999.0,,9999.0,,,,9999.0,,,9999.0,9999.0,9999.0,,,9999.0,,,,
2006,2,23,,,,,,,,,,,,0.0,,,,,0.0,,,32.0,,,,,,,,,,,,,,,-99.0,-99.0,,,,-99.0,,-99.0,,,,-99.0,,,-99.0,-99.0,-99.0,,,-99.0,,,,
2006,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,99.0,,99.0,,,,99.0,,,99.0,99.0,99.0,,,99.0,,,,
2006,2,25,,,-17.0,10406.0,10352.0,-6.0,25.0,,2359.0,,2358.0,0.0,,86.0,73.0,96.0,0.0,254.0,,42.980000000000004,30.02,,,,230.0,230.0,,,0.0,,98.0,116.0,,,1.0,1.0,,,,-9999.0,,1.0,,,,-9999.0,,,1.0,-9999.0,1.0,,,1.0,,,,
2006,2,26,,,,,,,,,,,,,,,,,,0.0,,32.0,32.0,,,,,,,,,,,,,,0.0,,,,,-9.0,,,,,,,,,,-9.0,0.0,,,,,,,
2006,2,27,,,-39.0,332.0,284.0,-28.0,21.0,,115.0,,115.0,0.0,,88.0,61.0,96.0,0.0,254.0,,30.92,24.08,,,,340.0,350.0,,,,,63.0,67.0,,,1.0,1.0,,,,999.0,,999.0,,,,1.0,,,999.0,999.0,1.0,,,1.0,,,,
2006,2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,-999.0,,-999.0,,,,,,,,-999.0,,,,,,,,
2006,2,30,,,-33.0,196.0,142.0,0.0,64.0,,44.0,,55.0,8.0,,67.0,55.0,89.0,0.0,229.0,,39.02,32.0,,,,180.0,170.0,,,0.0,,116.0,161.0,,,9999.0,9999.0,,,,9999.0,,9999.0,,,,9999.0,,,1.0,9999.0,1.0,,,9999.0,,,,
2006,2,31,,,,,,,,,,,,0.0,,,,,0.0,,,32.0,,,,,,,,,,,,,,,-99.0,-99.0,,,,-99.0,,-99.0,,,,-99.0,,,,-99.0,,,,-99.0,,,,
2006,3,1,,,-206.0,10220.0,10169.0,-144.0,36.0,,648.0,,647.0,0.0,,51.0,44.0,64.0,0.0,279.0,,12.920000000000002,3.919999999999998,,,,360.0,10.0,,,0.0,,72.0,89.0,,,-9999.0,-9999.0,,,,,,,,,,-9999.0,,,-9999.0,,-9999.0,,,-9999.0,,,,
2006,3,2,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,-9.0,,,-9.0,,-9.0,,,-9.0,,,,
2006,3,3,,,161.0,149.0,98.0,117.0,34.0,,438.0,,400.0,0.0,,63.0,48.0,81.0,0.0,279.0,,17.96,55.04,,,,20.0,10.0,,,,,63.0,80.0,,,999.0,999.0,,,,,,,,,,999.0,,,999.0,,999.0,,,999.0,,,,
2006,3,4,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,-999.0,,,,,,,,,,,,,-999.0,,,,,-999.0,,,,
2006,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,9.0,,,,
2006,3,6,,,-78.0,98.0,51.0,-61.0,14.0,,2359.0,,2359.0,0.0,,81.0,63.0,96.0,0.0,279.0,,32.0,10.940000000000001,,,,150.0,130.0,,,0.0,,67.0,103.0,,,1.0,1.0,,,,,,,,,,1.0,,,9999.0,,9999.0,,,1.0,,,,
2006,3,7,,,,,,,,,,,,0.0,,,,,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,
2006,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,99.0,,,99.0,,99.0,,,99.0,,,,
2006,3,9,,,-44.0,9993.0,9942.0,-28.0,17.0,,49.0,,1238.0,8.0,,85.0,66.0,92.0,13.0,279.0,,30.92,26.060000000000002,,,,10.0,200.0,,,0.0,,45.0,67.0,,,1.0,-9999.0,,,,,,,,,,1.0,,,-9999.0,,1.0,,,-9999.0,,,,
2006,3,10,,,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,-9.0,,0.0,,,,,,,
2006,3,11,,,-61.0,909.0,854.0,-50.0,31.0,,922.0,,720.0,99.0,,88.0,69.0,92.0,165.0,432.0,,26.96,15.979999999999997,,,,340.0,190.0,,,,,58.0,67.0,,,1.0,1.0,,,,,,,,,,1.0,,,999.0,,1.0,,,1.0,,,,
2006,3,12,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,
2006,3,14,,,-183.0,129.0,85.0,-94.0,51.0,,1104.0,,1421.0,0.0,,39.0,33.0,84.0,0.0,356.0,,24.08,15.079999999999998,,,,20.0,10.0,,,0.0,,103.0,125.0,,,9999.0,9999.0,,,,,,,,,,9999.0,,,9999.0,,9999.0,,,9999.0,,,,
2006,3,15,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,,-99.0,,,,,,,,-99.0,,,,
2006,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,99.0,,,,,,,,99.0,,,,
2006,3,17,,,-206.0,10220.0,10169.0,-122.0,40.0,,55.0,,53.0,0.0,,40.0,32.0,47.0,0.0,330.0,,19.939999999999998,6.080000000000002,,,,360.0,360.0,,,0.0,,80.0,103.0,,,-9999.0,-9999.0,,,,,,,,,,-9999.0,,,-9999.0,,-9999.0,,,-9999.0,,,,
2006,3,18,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,-9.0,,,-9.0,,-9.0,,,-9.0,,,,
2006,3,19,,,183.0,169.0,115.0,100.0,38.0,,720.0,,934.0,0.0,,39.0,27.0,49.0,0.0,305.0,,26.96,50.0,,,,10.0,20.0,,,,,58.0,76.0,,,999.0,999.0,,,,,,,,,,999.0,,,999.0,,999.0,,,999.0,,,,
2006,3,20,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,,-999.0,-999.0,,,,,,,,,,-999.0,,,-999.0,,-999.0,,,-999.0,,,,
2006,3,22,,,-206.0,176.0,125.0,-83.0,76.0,,1626.0,,1647.0,0.0,,28.0,21.0,43.0,0.0,305.0,,28.94,15.079999999999998,,,,20.0,20.0,,,0.0,,143.0,197.0,,,9999.0,9999.0,,,,,,,,,,9999.0,,,9999.0,,9999.0,,,9999.0,,,,
2006,3,23,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,,-99.0,,,-99.0,,-99.0,,,-99.0,,,,
2006,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,99.0,,,99.0,,99.0,,,99.0,,,,
2006,3,25,,,-211.0,10176.0,10125.0,-117.0,32.0,,1236.0,,1215.0,0.0,,37.0,27.0,51.0,0.0,305.0,,23.0,8.059999999999999,,,,30.0,10.0,,,0.0,,58.0,76.0,,,-9999.0,-9999.0,,,,,,,,,,-9999.0,,,-9999.0,,-9999.0,,,-9999.0,,,,
2006,3,26,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,-9.0,,,-9.0,,-9.0,,,-9.0,,,,
2006,3,27,,,189.0,166.0,115.0,122.0,34.0,,619.0,,618.0,,,50.0,35.0,76.0,0.0,305.0,,21.92,64.94,,,,40.0,40.0,,,,,72.0,89.0,,,999.0,999.0,,,,,,,,,,999.0,,,999.0,,999.0,,,999.0,,,,
2006,3,28,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,-999.0,-999.0,,,,,,,,,,-999.0,,,-999.0,,,,,-999.0,,,,
2006,3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,9.0,,,,,,,,,,,,
2006,3,30,,,-72.0,9970.0,9915.0,-44.0,34.0,,711.0,,946.0,33.0,,75.0,47.0,96.0,102.0,381.0,,30.02,23.0,,,,10.0,10.0,,,0.0,,76.0,98.0,,,1.0,9999.0,,,,,,,,,,1.0,,,9999.0,,1.0,,,9999.0,,,,
2006,3,31,,,,,,,,,,,,,,,,,0.0,,,32.0,,,,,,,,,,,,,,,0.0,-99.0,,,,,,,,,,,,,-99.0,,0.0,,,-99.0,,,,
2006,4,1,,,-28.0,10068.0,10014.0,0.0,34.0,,1338.0,,1227.0,18.0,,71.0,51.0,92.0,18.0,279.0,,42.08,30.92,,,,160.0,190.0,,,0.0,,80.0,134.0,,,1.0,,,-9999.0,-9999.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,
2006,4,2,,,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,0.0,,,-9.0,-9.0,,,,,,,,,,,,0.0,,,,,,,
2006,4,3,,,-61.0,139.0,91.0,-22.0,31.0,,231.0,,135.0,,,64.0,48.0,85.0,8.0,254.0,,35.06,28.04,,,,180.0,200.0,,,,,63.0,116.0,,,1.0,,,999.0,999.0,,,,,,,1.0,,,999.0,,1.0,,,,,,,
2006,4,4,,,,,,,,,,,,,,,,,0.0,,,32.0,,,,,,,,,0.0,,,,,,0.0,,,-999.0,-999.0,,,,,,,,,,-999.0,,0.0,,,,,,,
2006,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,
2006,4,6,,,-6.0,17.0,9959.0,6.0,23.0,,448.0,,2231.0,28.0,,87.0,69.0,96.0,13.0,229.0,,41.0,30.02,,,,350.0,180.0,,,0.0,,54.0,89.0,,,1.0,,,9999.0,9999.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,
2006,4,7,,,,,,,,,,,,,,,,,0.0,,,32.0,,,,,,,,,,,,,,,0.0,,,-99.0,-99.0,,,,,,,,,,,,0.0,,,,,,,
2006,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,99.0,,,,,,,,,
2006,4,9,,,-61.0,10071.0,10020.0,-22.0,20.0,,842.0,,911.0,8.0,,63.0,47.0,89.0,33.0,254.0,,41.0,26.96,,,,360.0,10.0,,,0.0,,45.0,58.0,,,1.0,,,-9999.0,-9999.0,,,,,,,1.0,,,-9999.0,,1.0,,,,,,,
2006,4,10,,,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,-9.0,,,,,,,,,
2006,4,11,,,-50.0,129.0,81.0,-6.0,13.0,,355.0,,147.0,0.0,,62.0,47.0,88.0,0.0,229.0,,41.0,28.94,,,,320.0,340.0,,,,,36.0,72.0,,,999.0,,,999.0,999.0,,,,,,,999.0,,,999.0,,999.0,,,,,,,
2006,4,12,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,,-999.0,,,-999.0,-999.0,,,,,,,-999.0,,,,,-999.0,,,,,,,
2006,4,14,,,-6.0,41.0,9986.0,17.0,30.0,,1944.0,,642.0,10.0,,81.0,65.0,96.0,0.0,152.0,,42.980000000000004,33.08,,,,190.0,180.0,,,0.0,,72.0,134.0,,,9999.0,,,9999.0,9999.0,,,,,,,9999.0,,,1.0,,9999.0,,,,,,,
2006,4,15,,,,,,,,,,,,,,,,,0.0,,,32.0,32.0,,,,,,,,,,,,,,-99.0,,,-99.0,-99.0,,,,,,,-99.0,,,0.0,,,,,,,,,
2006,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,99.0,99.0,,,,,,,99.0,,,,,,,,,,,,
2006,4,17,,,-83.0,10091.0,10047.0,-28.0,22.0,,3.0,,152.0,0.0,,53.0,31.0,93.0,0.0,127.0,,37.94,24.08,,,,190.0,180.0,,,0.0,,63.0,98.0,,,-9999.0,,,-9999.0,-9999.0,,,,,,,-9999.0,,,-9999.0,,-9999.0,,,,,,,
2006,4,18,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,-9.0,,,-9.0,-9.0,,,,,,,-9.0,,,-9.0,,-9.0,,,,,,,
2006,4,19,,,-44.0,939.0,888.0,-11.0,32.0,,359.0,,907.0,0.0,,73.0,62.0,89.0,0.0,127.0,,39.02,28.04,,,,360.0,10.0,,,,,45.0,63.0,,,999.0,,,999.0,999.0,,,,,,,999.0,,,999.0,,999.0,,,,,,,
2006,4,20,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,,-999.0,,,-999.0,-999.0,,,,,,,-999.0,,,-999.0,,-999.0,,,,,,,
2006,4,22,,,-106.0,9936.0,9885.0,-22.0,45.0,,1639.0,,1649.0,0.0,,40.0,33.0,85.0,0.0,76.0,,42.08,28.94,,,,330.0,330.0,,,0.0,,80.0,103.0,,,9999.0,,,9999.0,9999.0,,,,,,,9999.0,,,9999.0,,9999.0,,,,,,,
2006,4,23,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,0.0,,,,,,-99.0,,,-99.0,-99.0,,,,,,,-99.0,,,-99.0,,-99.0,,,,,,,
2006,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,99.0,99.0,,,,,,,99.0,,,99.0,,99.0,,,,,,,
2006,4,25,,,-117.0,9970.0,9925.0,-44.0,32.0,,1119.0,,1118.0,0.0,,47.0,36.0,58.0,0.0,51.0,,37.94,19.04,,,,30.0,30.0,,,0.0,,67.0,76.0,,,-9999.0,,,-9999.0,-9999.0,,,,,,,-9999.0,,,-9999.0,,1.0,,,,,,,
2006,4,26,,,,,,,,,,,,,,,,,,0.0,,32.0,32.0,,,,,,,,0.0,,,,,,-9.0,,,-9.0,-9.0,,,,,,,-9.0,,,,,0.0,,,,,,,
2006,4,27,,,-39.0,898.0,841.0,-6.0,40.0,,212.0,,141.0,,,72.0,44.0,82.0,,25.0,,42.08,28.94,,,,170.0,190.0,,,0.0,,94.0,116.0,,,999.0,,,999.0,999.0,,,,,,,999.0,,,1.0,,1.0,,,,,,,
2006,4,28,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,-999.0,-999.0,,,,,,,-999.0,,,,,,,,,,,,
2006,4,30,,,-33.0,71.0,24.0,0.0,30.0,,9.0,,2359.0,0.0,,67.0,47.0,89.0,0.0,0.0,,42.08,30.02,,,,180.0,190.0,,,0.0,,63.0,116.0,,,9999.0,,,9999.0,9999.0,,,,,,,9999.0,,,9999.0,,9999.0,,,,,,,
2006,4,31,,,,,,,,,,,,0.0,,,,,0.0,,,32.0,,,,,,,,,0.0,,,,,,-99.0,,,-99.0,-99.0,,,,,,,-99.0,,,-99.0,,-99.0,,,,,,,
2006,5,1,,,-28.0,10166.0,10119.0,17.0,29.0,,1445.0,,1614.0,0.0,,61.0,25.0,92.0,0.0,0.0,,51.08,28.04,,,,120.0,150.0,,,0.0,,103.0,125.0,,,-9999.0,,,,,,,-9999.0,,,,-9999.0,,,-9999.0,,-9999.0,,,,,,,
2006,5,2,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,0.0,,,,,,-9.0,,,,,,,-9.0,,,,-9.0,,,,,-9.0,,,,,,,
2006,5,3,,,-17.0,129.0,75.0,22.0,33.0,,237.0,,236.0,,,63.0,53.0,73.0,0.0,0.0,,46.04,37.04,,,,150.0,170.0,,,0.0,,76.0,130.0,,,999.0,,,,,,,999.0,,,,999.0,,,1.0,,999.0,,,,,,,
2006,5,4,,,,,,,,,,,,,,,,,0.0,0.0,,,32.0,,,,,,,,0.0,,,,,,-999.0,,,,,,,-999.0,,,,-999.0,,,0.0,,-999.0,,,,,,,
2006,5,6,,,6.0,9976.0,9922.0,39.0,43.0,,1543.0,,1629.0,,,69.0,48.0,93.0,0.0,0.0,,51.98,37.94,,,,150.0,160.0,,,0.0,,107.0,165.0,,,9999.0,,,,,,,9999.0,,,,9999.0,,,1.0,,9999.0,,,,,,,
2006,5,7,,,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,0.0,,,,,,-99.0,,,,,,,-99.0,,,,-99.0,,,,,-99.0,,,,,,,
2006,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,99.0,,,99.0,,99.0,,,,,,,
2006,5,9,,,-6.0,9902.0,9848.0,33.0,50.0,,1246.0,,1243.0,0.0,,63.0,44.0,82.0,0.0,0.0,,51.08,35.96,,,,160.0,170.0,,,0.0,,98.0,156.0,,,-9999.0,,,,,,,-9999.0,,,,-9999.0,,,-9999.0,,-9999.0,,,,,,,
2006,5,10,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,0.0,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,
2006,5,11,,,6.0,983.0,932.0,28.0,31.0,,722.0,,224.0,3.0,,80.0,58.0,92.0,,0.0,,48.92,33.98,,,,250.0,170.0,,,0.0,,67.0,94.0,,,1.0,,,,,,,999.0,,,,1.0,,,1.0,,1.0,,,,,,,
2006,5,12,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,
2006,5,14,,,-11.0,122.0,75.0,28.0,31.0,,1448.0,,1301.0,0.0,,62.0,46.0,89.0,0.0,0.0,,51.98,32.0,,,,180.0,190.0,,,0.0,,76.0,112.0,,,9999.0,,,,,,,9999.0,,,,9999.0,,,9999.0,,9999.0,,,,,,,
2006,5,15,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,0.0,,,,,,-99.0,,,,,,,-99.0,,,,-99.0,,,-99.0,,-99.0,,,,,,,
2006,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,99.0,,,99.0,,99.0,,,,,,,
2006,5,17,,,-11.0,10146.0,10095.0,39.0,39.0,,102.0,,122.0,0.0,,54.0,39.0,68.0,0.0,0.0,,53.96,41.0,,,,150.0,160.0,,,0.0,,80.0,143.0,,,-9999.0,,,,,,,-9999.0,,,,-9999.0,,,-9999.0,,-9999.0,,,,,,,
2006,5,18,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,0.0,,,,,,-9.0,,,,,,,-9.0,,,,-9.0,,,,,-9.0,,,,,,,
2006,5,19,,,17.0,213.0,163.0,56.0,32.0,,117.0,,729.0,3.0,,63.0,52.0,73.0,0.0,0.0,,55.94,41.0,,,,160.0,170.0,,,0.0,,72.0,134.0,,,999.0,,,,,,,999.0,,,,999.0,,,1.0,,999.0,,,,,,,
2006,5,20,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,-999.0,,,,,,,-999.0,,,,-999.0,,,,,-999.0,,,,,,,
2006,5,22,,,11.0,244.0,193.0,50.0,29.0,,1941.0,,2113.0,0.0,,63.0,49.0,76.0,0.0,0.0,,55.04,35.06,,,,190.0,190.0,,,0.0,,72.0,107.0,,,9999.0,,,,,,,9999.0,,,,9999.0,,,9999.0,,9999.0,,,,,,,
2006,5,23,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,0.0,,,,,,-99.0,,,,,,,-99.0,,,,-99.0,,,,,-99.0,,,,,,,
2006,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,99.0,,,,,99.0,,,,,,,
2006,5,25,,,0.0,10173.0,10119.0,44.0,22.0,,2246.0,,2245.0,0.0,,61.0,39.0,79.0,0.0,0.0,,51.08,35.96,,,,260.0,250.0,,,0.0,,63.0,76.0,,,-9999.0,,,,,,,-9999.0,,,,-9999.0,,,-9999.0,,-9999.0,,,,,,,
2006,5,26,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,0.0,,,,,,-9.0,,,,,,,-9.0,,,,-9.0,,,,,-9.0,,,,,,,
