YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,FRGT,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SN02,SNOW,SNWD,SX02,TAVG,THIC,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03,WV07,WV20
2002,4,15,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,32.0,-99.0,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,,-99.0,,-99.0,,,,,,,,,
2002,4,16,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,99.0,99.0,,99.0,,,,,,,,,
2002,4,17,,,,,,,64.0,956.0,,943.0,0.0,,,,,,0.0,0.0,,66.92,,77.0,55.94,-9999.0,,170.0,160.0,,,,,112.0,143.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,-9999.0,-9999.0,,1.0,,,,,,,,,
2002,4,18,,,,,,,,,,,,,,,,,0.0,0.0,,,,32.0,32.0,-9.0,,,,,,,,,,,,,-9.0,,,,,,-9.0,,,,,-9.0,,0.0,,,,,,,,,
2002,4,19,,,,,,,34.0,936.0,,936.0,51.0,,,,,,0.0,0.0,,64.94,,73.94,55.94,999.0,,20.0,20.0,,,,,130.0,143.0,,,1.0,999.0,1.0,,,,,999.0,,,,1.0,999.0,,1.0,,,,,,,,,
2002,4,20,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,-999.0,,,,,,,,,,,,0.0,-999.0,0.0,,,,,-999.0,,,,,-999.0,,0.0,,,,,,,,,
2002,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,
2002,4,22,,,,,,,46.0,2318.0,,2318.0,0.0,,,,,,0.0,0.0,,66.92,,80.06,53.96,9999.0,,160.0,160.0,,,,,80.0,107.0,,,1.0,1.0,9999.0,,,,,9999.0,,,,1.0,9999.0,,9999.0,,,,,,,,,
2002,4,23,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,-99.0,,,,,,,,,,,,,,-99.0,,,,,-99.0,,,,,-99.0,,-99.0,,,,,,,,,
2002,4,24,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,99.0,99.0,,99.0,,,,,,,,,
2002,4,25,,,,,,,90.0,1551.0,,1550.0,13.0,,,,,,0.0,0.0,,71.96,,77.0,66.92,-9999.0,,160.0,180.0,,,,,134.0,165.0,,,1.0,-9999.0,-9999.0,,,,,-9999.0,,,,1.0,-9999.0,,1.0,,,,,,,,,
2002,4,26,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,-9.0,,,,,,,,,,,,,-9.0,-9.0,,,,,-9.0,,,,,-9.0,,,,,,,,,,,
2002,4,27,,,,,,,82.0,754.0,,803.0,0.0,,,,,,0.0,0.0,,77.0,,84.91999999999999,68.0,999.0,,150.0,170.0,,,,,112.0,134.0,,,999.0,999.0,999.0,,,,,999.0,,,,999.0,999.0,,999.0,,,,,,,,,
2002,4,28,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,-999.0,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,-999.0,,,,-999.0,-999.0,,-999.0,,,,,,,,,
2002,4,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,9.0,,,,,,,,,9.0,,,9.0,,,,,,,,,
2002,4,30,,,,,,,65.0,1200.0,,1212.0,81.0,,,,,,0.0,0.0,,66.02,,75.92,55.04,9999.0,,200.0,210.0,,,,,148.0,206.0,,,1.0,9999.0,1.0,,,,,9999.0,,,,1.0,9999.0,,1.0,,,,,,,,,
2002,4,31,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,-99.0,,,,,,,,,,,,0.0,-99.0,,,,,,-99.0,,,,,,,0.0,,,,,,,,,
2002,5,1,,,,,,,52.0,2318.0,,2318.0,0.0,,,,,,0.0,0.0,,78.08,,91.94,62.959999999999994,0.0,,10.0,20.0,,,,,107.0,139.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,,,,
2002,5,2,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,,-9.0,-9.0,,,,,-9.0,,,-9.0,,-9.0,,,,,,,,,,,
2002,5,3,,,,,,,68.0,319.0,,227.0,,,,,,,0.0,0.0,,55.94,,62.959999999999994,48.02,0.0,,350.0,360.0,,,,,125.0,156.0,,,1.0,999.0,999.0,,,,,999.0,,,999.0,1.0,999.0,,1.0,,,,,,,,,
2002,5,4,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,-999.0,-999.0,,,,,,,,-999.0,,,,0.0,,,,,,,,,
2002,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,
2002,5,6,,,,,,,45.0,1653.0,,1651.0,0.0,,,,,,0.0,0.0,,64.04,,77.0,50.0,0.0,,120.0,120.0,,,,,80.0,98.0,,,1.0,1.0,9999.0,,,,,1.0,,,9999.0,1.0,9999.0,,9999.0,,,,,,,,,
2002,5,7,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,
2002,5,8,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,99.0,,,,,,99.0,,,99.0,,99.0,,,,,,,,,,,
2002,5,9,,,,,,,85.0,5.0,,5.0,173.0,,,,,,0.0,0.0,,73.94,,82.04,64.94,-9999.0,,230.0,230.0,,,,,237.0,282.0,,,1.0,-9999.0,1.0,,,,,-9999.0,,,1.0,1.0,-9999.0,,1.0,,,,,,,,,
2002,5,10,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,,-9.0,,,,,,-9.0,,,,,-9.0,,,,,,,,,,,
2002,5,11,,,,,,,81.0,806.0,,643.0,0.0,,,,,,0.0,0.0,,75.92,,82.94,68.0,0.0,,170.0,180.0,,,,,125.0,161.0,,,999.0,999.0,999.0,,,,,999.0,,,999.0,999.0,999.0,,999.0,,,,,,,,,
2002,5,12,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,-999.0,,,,-999.0,-999.0,,,,,,,,,,,
2002,5,13,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,5,14,,,,,,,79.0,102.0,,109.0,3.0,,,,,,0.0,0.0,,60.980000000000004,,69.08,53.06,0.0,,330.0,330.0,,,,,174.0,215.0,,,9999.0,9999.0,9999.0,,,,,9999.0,,,9999.0,9999.0,9999.0,,1.0,,,,,,,,,
2002,5,15,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-99.0,,,,,,-99.0,,,-99.0,,-99.0,,0.0,,,,,,,,,
2002,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,,,99.0,,99.0,,,,,,,,,,,
2002,5,17,,,,,,,88.0,942.0,,951.0,0.0,,,,,,0.0,0.0,,73.04,,78.08,66.92,0.0,,170.0,180.0,,,,,134.0,165.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,1.0,,,,,,,,,
2002,5,18,,,,,,,,,,,,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,,-9.0,-9.0,,,,,-9.0,,,-9.0,,,,0.0,,,,,,,,,
2002,5,19,,,,,,,82.0,804.0,,908.0,10.0,,,,,,0.0,0.0,,62.959999999999994,,75.02,51.08,999.0,,320.0,330.0,,,,,130.0,156.0,,,1.0,999.0,999.0,,,,,999.0,,,999.0,1.0,1.0,,1.0,,,,,,,,,
2002,5,20,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,-999.0,,,-999.0,,,,,,,,,,,,,
2002,5,22,,,,,,,38.0,1725.0,,1658.0,0.0,,,,,,0.0,0.0,,60.08,,73.94,44.96,9999.0,,140.0,160.0,,,,,80.0,98.0,,,9999.0,9999.0,9999.0,,,,,9999.0,,,9999.0,9999.0,9999.0,,9999.0,,,,,,,,,
2002,5,23,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,-99.0,-99.0,-99.0,,-99.0,,,,,,,,,
2002,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,99.0,99.0,99.0,,99.0,,,,,,,,,
2002,5,25,,,,,,,69.0,759.0,,747.0,0.0,,,,,,0.0,0.0,,73.94,,84.02,64.04,0.0,,190.0,180.0,,,,,116.0,148.0,,,-9999.0,-9999.0,1.0,,,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,1.0,,,,,,,,,
2002,5,26,,,,,,,,,,,,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,,-9.0,0.0,,,,,-9.0,,,-9.0,,-9.0,,0.0,,,,,,,,,
2002,5,27,,,,,,,86.0,307.0,,300.0,229.0,,,,,,0.0,0.0,,62.959999999999994,,71.96,53.96,999.0,,10.0,10.0,,,,,206.0,237.0,,,1.0,999.0,1.0,,,,,999.0,,,999.0,1.0,999.0,,1.0,,,,,,,,,
2002,5,28,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,-999.0,,-999.0,,,,,,,,,,,
2002,5,30,,,,,,,38.0,1534.0,,1429.0,0.0,,,,,,0.0,0.0,,59.0,,71.06,46.94,0.0,,130.0,160.0,,,,,67.0,98.0,,,9999.0,9999.0,9999.0,,,,,9999.0,,,9999.0,9999.0,9999.0,,9999.0,,,,,,,,,
2002,5,31,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,-99.0,-99.0,-99.0,,,,,,,,,,,
2002,6,1,,,,,,,46.0,1737.0,,1736.0,0.0,,,,,,0.0,0.0,,75.02,,87.08000000000001,62.059999999999995,-9999.0,,170.0,170.0,,,,,94.0,103.0,,,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,,,,
2002,6,2,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,-9.0,,,,,,,,,,,,-9.0,,-9.0,,,,,-9.0,,,-9.0,-9.0,-9.0,,-9.0,,,,,,,,,
2002,6,3,,,,,,,66.0,840.0,,630.0,0.0,,,,,,0.0,0.0,,78.08,,89.06,66.02,999.0,,180.0,170.0,,,,,116.0,130.0,,,999.0,,999.0,,,,,999.0,,,999.0,999.0,999.0,,999.0,,,,,,,,,
2002,6,4,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,-999.0,,,-999.0,-999.0,-999.0,,-999.0,,,,,,,,,
2002,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,9.0,,,,,,,,,9.0,,,9.0,,,,,,,,,
2002,6,6,,,,,,,62.0,1609.0,,1608.0,241.0,,,,,,0.0,0.0,,77.0,,87.98,66.02,0.0,,330.0,330.0,,,,,161.0,197.0,,,1.0,,1.0,,,,,9999.0,,,9999.0,1.0,9999.0,,1.0,,,,,,,,,
2002,6,7,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,-99.0,,,-99.0,,,,0.0,,,,,,,,,
2002,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,99.0,,,,,,,,,,,,,
2002,6,9,,,,,,,27.0,1557.0,,1838.0,0.0,,,,,,0.0,0.0,,71.06,,82.04,60.08,0.0,,120.0,120.0,,,,,45.0,63.0,,,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,,,,
2002,6,10,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,-9.0,,,-9.0,-9.0,-9.0,,-9.0,,,,,,,,,
2002,6,11,,,,,,,36.0,306.0,,356.0,0.0,,,,,,0.0,0.0,,73.04,,84.91999999999999,60.980000000000004,999.0,,170.0,150.0,,,,,72.0,89.0,,,999.0,,999.0,,,,,999.0,,,999.0,999.0,999.0,,999.0,,,,,,,,,
2002,6,12,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,-999.0,,,,,,,,,,,,,,,,,,,-999.0,,,,,-999.0,,,,,,,,,,,
2002,6,13,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,6,14,,,,,,,69.0,2206.0,,2205.0,,,,,,,0.0,0.0,,80.06,,87.98,71.96,0.0,,130.0,130.0,,,,,103.0,125.0,,,9999.0,,1.0,,,,,9999.0,,,9999.0,9999.0,9999.0,,1.0,,,,,,,,,
2002,6,15,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,-99.0,-99.0,-99.0,,,,,,,,,,,
2002,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,99.0,99.0,99.0,,99.0,,,,,,,,,
2002,6,17,,,,,,,71.0,1717.0,,1503.0,0.0,,,,,,0.0,0.0,,82.04,,89.06,73.94,0.0,,170.0,170.0,,,,,103.0,130.0,,,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,,,,
2002,6,18,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,-9.0,,,,,-9.0,,,,,,,,,,,
2002,6,19,,,,,,,68.0,141.0,,140.0,467.0,,,,,,0.0,0.0,,78.08,,89.96000000000001,66.02,0.0,,340.0,330.0,,,,,156.0,183.0,,,1.0,,1.0,,,,,999.0,,,1.0,1.0,999.0,,1.0,,,,,,,,,
2002,6,20,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,-999.0,,,,,-999.0,,0.0,,,,,,,,,
2002,6,21,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,
2002,6,22,,,,,,,42.0,1638.0,,1712.0,0.0,,,,,,0.0,0.0,,73.94,,84.02,64.04,0.0,,330.0,360.0,,,,,89.0,112.0,,,9999.0,,9999.0,,,,,1.0,,,9999.0,9999.0,9999.0,,9999.0,,,,,,,,,
2002,6,23,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,
2002,6,24,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,99.0,,,99.0,,99.0,,,,,,,,,,,
2002,6,25,,,,,,,34.0,15.0,,14.0,8.0,,,,,,0.0,0.0,,71.96,,80.06,62.959999999999994,0.0,,150.0,150.0,,,,,112.0,134.0,,,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,1.0,,,,,,,,,
2002,6,26,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,-9.0,,,-9.0,-9.0,-9.0,,,,,,,,,,,
2002,6,27,,,,,,,36.0,459.0,,459.0,0.0,,,,,,0.0,0.0,,71.96,,82.94,60.08,999.0,,190.0,200.0,,,,,76.0,94.0,,,999.0,,999.0,,,,,999.0,,,999.0,999.0,999.0,,999.0,,,,,,,,,
2002,6,28,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,-999.0,,,-999.0,-999.0,-999.0,,-999.0,,,,,,,,,
2002,6,30,,,,,,,62.0,1005.0,,1754.0,0.0,,,,,,0.0,0.0,,77.0,,87.08000000000001,66.02,0.0,,180.0,170.0,,,,,112.0,130.0,,,9999.0,,9999.0,,,,,9999.0,,,9999.0,9999.0,9999.0,,9999.0,,,,,,,,,
2002,6,31,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,-99.0,,,-99.0,-99.0,-99.0,,-99.0,,,,,,,,,
2002,7,1,,,,,,,54.0,848.0,,847.0,592.0,,,,,,0.0,0.0,,71.96,,75.92,66.92,-9999.0,,150.0,150.0,,,,,94.0,116.0,,,1.0,,-9999.0,,,,,,,,,1.0,-9999.0,,1.0,,,,,,,,,
2002,7,2,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,-9.0,,,,,,,,,,,,0.0,,,,,,,,,,,,-9.0,,0.0,,,,,,,,,
2002,7,3,,,,,,,40.0,224.0,,221.0,191.0,,,,,,0.0,0.0,,73.94,,78.08,69.98,999.0,,170.0,160.0,,,,,67.0,80.0,,,1.0,,1.0,,,,,,,,,1.0,999.0,,1.0,,,,,,,,,
2002,7,4,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,-999.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,
2002,7,6,,,,,,,48.0,1528.0,,1710.0,0.0,,,,,,0.0,0.0,,78.08,,87.08000000000001,68.0,9999.0,,130.0,130.0,,,,,80.0,98.0,,,1.0,,9999.0,,,,,,,,,1.0,9999.0,,9999.0,,,,,,,,,
2002,7,7,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,-99.0,,,,,,,,,,,,,,-99.0,,,,,,,,,,-99.0,,-99.0,,,,,,,,,
2002,7,8,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,99.0,,99.0,,,,,,,,,99.0,99.0,,99.0,,,,,,,,,
2002,7,9,,,,,,,27.0,1353.0,,1352.0,10.0,,,,,,0.0,0.0,,80.06,,89.96000000000001,69.08,-9999.0,,150.0,150.0,,,,,143.0,179.0,,,1.0,,1.0,,,,,,,,,1.0,-9999.0,,1.0,,,,,,,,,
2002,7,10,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,-9.0,,,,,,,,,,,,0.0,,,,,,,,,,,,-9.0,,,,,,,,,,,
2002,7,11,,,,,,,30.0,431.0,,342.0,0.0,,,,,,0.0,0.0,,80.96,,89.96000000000001,71.06,999.0,,130.0,130.0,,,,,63.0,94.0,,,1.0,,999.0,,,,,,,,,1.0,999.0,,999.0,,,,,,,,,
2002,7,12,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,-999.0,,,,,,,,,,,,0.0,,-999.0,,,,,,,,,,-999.0,,-999.0,,,,,,,,,
2002,7,14,,,,,,,25.0,1546.0,,1545.0,0.0,,,,,,0.0,0.0,,82.04,,93.02,69.98,9999.0,,180.0,180.0,,,,,58.0,67.0,,,1.0,,9999.0,,,,,,,,,1.0,9999.0,,9999.0,,,,,,,,,
2002,7,15,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,-99.0,,,,,,,,,,,,0.0,,-99.0,,,,,,,,,,-99.0,,-99.0,,,,,,,,,
2002,7,16,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,99.0,,,,,,,,,,99.0,,99.0,,,,,,,,,
2002,7,17,,,,,,,26.0,1515.0,,1517.0,0.0,,,,,,0.0,0.0,,78.98,,89.06,69.08,-9999.0,,20.0,10.0,,,,,72.0,80.0,,,-9999.0,,-9999.0,,,,,,,,,-9999.0,-9999.0,,-9999.0,,,,,,,,,
2002,7,18,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,-9.0,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,
2002,7,19,,,,,,,28.0,119.0,,118.0,41.0,,,,,,0.0,0.0,,78.98,,87.98,69.08,999.0,,360.0,10.0,,,,,130.0,165.0,,,1.0,,1.0,,,,,,,,,1.0,999.0,,1.0,,,,,,,,,
2002,7,20,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,
2002,7,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,9.0,,,,,,,,,,,,
2002,7,22,,,,,,,34.0,2048.0,,2047.0,0.0,,,,,,0.0,0.0,,78.98,,89.06,68.0,9999.0,,140.0,140.0,,,,,72.0,80.0,,,1.0,,9999.0,,,,,,,,,1.0,9999.0,,9999.0,,,,,,,,,
2002,7,23,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,-99.0,,,,,,,,,,-99.0,,-99.0,,,,,,,,,
2002,7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,99.0,,99.0,,,,,,,,,
2002,7,25,,,,,,,46.0,1859.0,,1247.0,0.0,,,,,,0.0,0.0,,78.08,,87.98,68.0,0.0,,160.0,150.0,,,,,80.0,107.0,,,-9999.0,,-9999.0,,,,,,,,,-9999.0,-9999.0,,1.0,,,,,,,,,
2002,7,26,,,,,,,,,,,,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,,,,,,-9.0,,0.0,,,,,,,,,
2002,7,27,,,,,,,43.0,609.0,,837.0,66.0,,,,,,0.0,0.0,,80.06,,87.98,71.96,0.0,,180.0,150.0,,,,,80.0,94.0,,,1.0,,999.0,,,,,,,,,1.0,999.0,,1.0,,,,,,,,,
2002,7,28,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,-999.0,,,,,,,,,,,
2002,7,30,,,,,,,47.0,1904.0,,1903.0,0.0,,,,,,0.0,0.0,,82.94,,93.02,73.04,0.0,,160.0,160.0,,,,,80.0,103.0,,,9999.0,,9999.0,,,,,,,,,9999.0,9999.0,,9999.0,,,,,,,,,
2002,7,31,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,-99.0,-99.0,,-99.0,,,,,,,,,
2002,8,1,,,,,,,39.0,923.0,,927.0,0.0,,,,,,0.0,0.0,,84.02,,95.0,73.04,0.0,,190.0,190.0,,,,,76.0,94.0,,,-9999.0,,-9999.0,,,,,-9999.0,,,,-9999.0,,,-9999.0,,,,,,,,,
2002,8,2,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,-9.0,,,,-9.0,,,-9.0,,,,,,,,,
2002,8,3,,,,,,,25.0,748.0,,747.0,0.0,,,,,,0.0,0.0,,84.91999999999999,,96.98,73.04,999.0,,140.0,140.0,,,,,58.0,72.0,,,999.0,,999.0,,,,,999.0,,,,999.0,,,999.0,,,,,,,,,
2002,8,4,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,-999.0,,,,-999.0,,,-999.0,,,,,,,,,
2002,8,6,,,,,,,35.0,1422.0,,1326.0,0.0,,,,,,0.0,0.0,,84.02,,96.08000000000001,71.06,0.0,,170.0,180.0,,,,,67.0,98.0,,,9999.0,,9999.0,,,,,9999.0,,,,9999.0,,,9999.0,,,,,,,,,
2002,8,7,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,-99.0,,,,,-99.0,,,,,,,-99.0,,,,,,,,,
2002,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,99.0,,,,,,,99.0,,,,,,,,,
2002,8,9,,,,,,,26.0,2231.0,,1145.0,0.0,,,,,,0.0,0.0,,82.94,,93.91999999999999,71.06,-9999.0,,40.0,110.0,,,,,63.0,80.0,,,-9999.0,,-9999.0,,,,,-9999.0,,,,-9999.0,,,-9999.0,,,,,,,,,
2002,8,10,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,-9.0,,,,,,,,,
2002,8,11,,,,,,,34.0,820.0,,611.0,0.0,,,,,,0.0,0.0,,84.02,,93.91999999999999,73.04,0.0,,70.0,80.0,,,,,63.0,72.0,,,1.0,,999.0,,,,,1.0,,,,1.0,,,999.0,,,,,,,,,
2002,8,12,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,-999.0,,,,,,,,,
2002,8,13,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,8,14,,,,,,,31.0,1519.0,,1519.0,0.0,,,,,,0.0,0.0,,80.96,,93.02,68.0,0.0,,100.0,130.0,,,,,63.0,89.0,,,9999.0,,9999.0,,,,,9999.0,,,,9999.0,,,9999.0,,,,,,,,,
2002,8,15,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,-99.0,,,,-99.0,,,-99.0,,,,,,,,,
2002,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,,99.0,,,99.0,,,,,,,,,
2002,8,17,,,,,,,54.0,1645.0,,1341.0,0.0,,,,,,0.0,0.0,,82.04,,93.02,69.98,-9999.0,,170.0,160.0,,,,,98.0,134.0,,,1.0,,-9999.0,,,,,-9999.0,,,,1.0,,,-9999.0,,,,,,,,,
2002,8,18,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,
2002,8,19,,,,,,,65.0,453.0,,452.0,36.0,,,,,,0.0,0.0,,80.96,,93.02,68.0,0.0,,10.0,20.0,,,,,116.0,134.0,,,999.0,,1.0,,,,,999.0,,,,999.0,,,1.0,,,,,,,,,
2002,8,20,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,-999.0,,,,,,,0.0,,,,,,,,,
2002,8,22,,,,,,,26.0,1603.0,,1603.0,3.0,,,,,,0.0,0.0,,71.96,,82.04,62.059999999999995,0.0,,140.0,140.0,,,,,63.0,76.0,,,1.0,,9999.0,,,,,9999.0,,,,1.0,,,1.0,,,,,,,,,
2002,8,23,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,-99.0,,,,,-99.0,,,,,,,,,,,,,,,,
2002,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,99.0,,,,,,,99.0,,,,,,,,,
2002,8,25,,,,,,,57.0,1636.0,,1634.0,0.0,,,,,,0.0,0.0,,80.06,,91.03999999999999,69.08,-9999.0,,160.0,160.0,,,,,94.0,116.0,,,-9999.0,,-9999.0,,,,,-9999.0,,,,-9999.0,,,-9999.0,,,,,,,,,
