YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,FRGT,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,THIC,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03,WV20
1948,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,
1948,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,
1948,6,9,,,,,,,,,,,0.0,,,,,0.0,0.0,,,82.04,53.06,,,,,,,,,,,,,-9999.0,,,,,,,-9999.0,,,,,,-9999.0,,,,,,,,
1948,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,-9.0,,,,,,,,
1948,6,11,,,,,,,,,,,0.0,,,,,0.0,0.0,,,87.08000000000001,59.0,,,,,,,,,,,,,999.0,,,,,,,999.0,,,,,,999.0,,,,,,,,
1948,6,12,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,-999.0,,,,,,,,
1948,6,14,,,,,,,,,,,0.0,,,,,0.0,0.0,,,80.96,57.02,,,,,,,,,,,,,9999.0,,,,,,,9999.0,,,,,,9999.0,,,,,,,,
1948,6,15,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,,,,,,,
1948,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,,,,,,,,,
1948,6,17,,,,,,,,,,,234.0,,,,,0.0,0.0,,,60.08,53.06,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,
1948,6,18,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
1948,6,19,,,,,,,,,,,46.0,,,,,0.0,0.0,,,68.0,50.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,
1948,6,20,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
1948,6,22,,,,,,,,,,,0.0,,,,,0.0,0.0,,,71.96,50.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,9999.0,,,,,,,,
1948,6,23,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,-99.0,,,,,,,,
1948,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,99.0,,,,,,,,
1948,6,25,,,,,,,,,,,23.0,,,,,0.0,0.0,,,60.08,51.98,,,,,,,,,,,,,-9999.0,,,,,,,1.0,,,,,,1.0,,,,,,,,
1948,6,26,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,-9.0,,,,,,,0.0,,,,,,,,,,,,,,
1948,6,27,,,,,,,,,,,3.0,,,,,0.0,0.0,,,66.02,51.08,,,,,,,,,,,,,999.0,,,,,,,1.0,,,,,,1.0,,,,,,,,
1948,6,28,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
1948,6,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,
1948,6,30,,,,,,,,,,,,,,,,0.0,0.0,,,68.0,51.98,,,,,,,,,,,,,9999.0,,,,,,,1.0,,,,,,1.0,,,,,,,,
1948,6,31,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,7,1,,,,,,,,,,,0.0,,,,,0.0,0.0,,,69.08,44.96,,,,,,,,,,,,,-9999.0,,-9999.0,,,,-9999.0,1.0,,,,-9999.0,,-9999.0,,,,,,,,
1948,7,2,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,-9.0,,,,,-9.0,,-9.0,,,,,,,,
1948,7,3,,,,,,,,,,,0.0,,,,,0.0,0.0,,,69.98,44.06,,,,,,,,,,,,,999.0,,999.0,,,,999.0,999.0,,,,999.0,,999.0,,,,,,,,
1948,7,4,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,-999.0,-999.0,,,,-999.0,,-999.0,,,,,,,,
1948,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,9.0,,,,,,,,
1948,7,6,,,,,,,,,,,61.0,,,,,0.0,0.0,,,66.02,48.92,,,,,,,,,,,,,1.0,,9999.0,,,,9999.0,9999.0,,,,9999.0,,1.0,,,,,,,,
1948,7,7,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,-99.0,,,,-99.0,-99.0,,,,-99.0,,,,,,,,,,
1948,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,99.0,99.0,,,,99.0,,,,,,,,,,
1948,7,9,,,,,,,,,,,112.0,,,,,0.0,0.0,,,71.06,51.08,,,,,,,,,,,,,1.0,,1.0,,,,-9999.0,-9999.0,,,,-9999.0,,1.0,,,,,,,,
1948,7,10,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,-9.0,,,,,,,,,,
1948,7,11,,,,,,,,,,,23.0,,,,,0.0,0.0,,,66.02,51.08,,,,,,,,,,,,,1.0,,999.0,,,,999.0,999.0,,,,999.0,,1.0,,,,,,,,
1948,7,12,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-999.0,,,,-999.0,,,,,-999.0,,,,,,,,,,
1948,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,9.0,,,,,,,,
1948,7,14,,,,,,,,,,,,,,,,0.0,0.0,,,78.08,51.08,,,,,,,,,,,,,9999.0,,9999.0,,,,1.0,1.0,,,,9999.0,,1.0,,,,,,,,
1948,7,15,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,-99.0,,,,,,,,,,
1948,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,99.0,99.0,,,,99.0,,,,,,,,,,
1948,7,17,,,,,,,,,,,0.0,,,,,0.0,0.0,,,71.06,53.96,,,,,,,,,,,,,-9999.0,,-9999.0,,,,-9999.0,-9999.0,,,,-9999.0,,-9999.0,,,,,,,,
1948,7,18,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,-9.0,-9.0,,,,-9.0,,-9.0,,,,,,,,
1948,7,19,,,,,,,,,,,0.0,,,,,0.0,0.0,,,71.96,50.0,,,,,,,,,,,,,999.0,,999.0,,,,999.0,999.0,,,,999.0,,999.0,,,,,,,,
1948,7,20,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,-999.0,-999.0,,,,-999.0,,-999.0,,,,,,,,
1948,7,22,,,,,,,,,,,0.0,,,,,0.0,0.0,,,77.0,51.08,,,,,,,,,,,,,9999.0,,9999.0,,,,9999.0,9999.0,,,,9999.0,,9999.0,,,,,,,,
1948,7,23,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,-99.0,-99.0,,,,-99.0,,-99.0,,,,,,,,
1948,7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,99.0,99.0,,,,99.0,,99.0,,,,,,,,
1948,7,25,,,,,,,,,,,0.0,,,,,0.0,0.0,,,80.06,55.04,,,,,,,,,,,,,-9999.0,,-9999.0,,,,-9999.0,1.0,,,,-9999.0,,-9999.0,,,,,,,,
1948,7,26,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,-9.0,,,,,-9.0,,,,,,,,,,
1948,7,27,,,,,,,,,,,,,,,,0.0,0.0,,,82.04,55.04,,,,,,,,,,,,,999.0,,999.0,,,,999.0,999.0,,,,999.0,,1.0,,,,,,,,
1948,7,28,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-999.0,,,,-999.0,,,,,,,,,,,,,,,
1948,7,30,,,,,,,,,,,23.0,,,,,0.0,0.0,,,64.04,55.04,,,,,,,,,,,,,1.0,,9999.0,,,,9999.0,1.0,,,,9999.0,,1.0,,,,,,,,
1948,7,31,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-99.0,,,,-99.0,,,,,-99.0,,,,,,,,,,
1948,8,1,,,,,,,,,,,0.0,,,,,0.0,0.0,,,75.02,53.96,,,,,,,,,,,,,1.0,,-9999.0,,,,,1.0,,-9999.0,,,,-9999.0,,-9999.0,,,,,,
1948,8,2,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,0.0,,-9.0,,,,,,-9.0,,,,,,
1948,8,3,,,,,,,,,,,,,,,,0.0,0.0,,,68.0,55.04,,,,,,,,,,,,,1.0,,999.0,,,,,1.0,,999.0,,,,1.0,,999.0,,,,,,
1948,8,4,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,-999.0,,,,,,-999.0,,,,,,
1948,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,
1948,8,6,,,,,,,,,,,,,,,,0.0,0.0,,,64.04,50.0,,,,,,,,,,,,,9999.0,,9999.0,,,,,9999.0,,1.0,,,,1.0,,9999.0,,,,,,
1948,8,7,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,-99.0,,,,,-99.0,,,,,,,,-99.0,,,,,,
1948,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,99.0,,99.0,,,,,,99.0,,,,,,
1948,8,9,,,,,,,,,,,0.0,,,,,0.0,0.0,,,69.98,51.08,,,,,,,,,,,,,1.0,,-9999.0,,,,,1.0,,-9999.0,,,,1.0,,-9999.0,,,,,,
1948,8,10,,,,,,,,,,,,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,0.0,,-9.0,,,,,,-9.0,,,,,,
1948,8,11,,,,,,,,,,,0.0,,,,,0.0,0.0,,,69.98,48.02,,,,,,,,,,,,,1.0,,999.0,,,,,1.0,,999.0,,,,999.0,,999.0,,,,,,
1948,8,12,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,-999.0,,-999.0,,,,,,
1948,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,
1948,8,14,,,,,,,,,,,0.0,,,,,0.0,0.0,,,71.06,55.04,,,,,,,,,,,,,9999.0,,9999.0,,,,,1.0,,9999.0,,,,9999.0,,9999.0,,,,,,
1948,8,15,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,-99.0,,,,-99.0,,-99.0,,,,,,
1948,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,99.0,,,,99.0,,99.0,,,,,,
1948,8,17,,,,,,,,,,,0.0,,,,,0.0,0.0,,,64.04,53.06,,,,,,,,,,,,,1.0,,-9999.0,,,,,1.0,,-9999.0,,,,-9999.0,,-9999.0,,,,,,
1948,8,18,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,0.0,,-9.0,,,,-9.0,,-9.0,,,,,,
1948,8,19,,,,,,,,,,,0.0,,,,,0.0,0.0,,,73.94,55.94,,,,,,,,,,,,,999.0,,999.0,,,,,1.0,,999.0,,,,999.0,,999.0,,,,,,
1948,8,20,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-999.0,,,,,0.0,,-999.0,,,,,,-999.0,,,,,,
1948,8,22,,,,,,,,,,,,,,,,0.0,0.0,,,68.0,48.92,,,,,,,,,,,,,9999.0,,9999.0,,,,,1.0,,9999.0,,,,1.0,,9999.0,,,,,,
1948,8,23,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,-99.0,,,,,,
1948,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,99.0,,99.0,,,,,,99.0,,,,,,
1948,8,25,,,,,,,,,,,13.0,,,,,0.0,0.0,,,69.98,53.96,,,,,,,,,,,,,1.0,,-9999.0,,,,,1.0,,-9999.0,,,,1.0,,-9999.0,,,,,,
1948,8,26,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,0.0,,-9.0,,,,,,-9.0,,,,,,
1948,8,27,,,,,,,,,,,18.0,,,,,0.0,0.0,,,73.94,55.04,,,,,,,,,,,,,1.0,,999.0,,,,,1.0,,999.0,,,,1.0,,999.0,,,,,,
1948,8,28,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-999.0,,,,,0.0,,-999.0,,,,,,-999.0,,,,,,
1948,8,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,
1948,8,30,,,,,,,,,,,0.0,,,,,0.0,0.0,,,68.0,51.98,,,,,,,,,,,,,9999.0,,9999.0,,,,,9999.0,,1.0,,,,9999.0,,9999.0,,,,,,
1948,8,31,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,-99.0,,,,,,,,-99.0,,,,,,
1948,9,1,,,,,,,,,,,0.0,,,,,0.0,0.0,,,73.94,50.0,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,1.0,,-9999.0,,-9999.0,,-9999.0,,,,,,,,
1948,9,2,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,-9.0,,,,,,,,,,
1948,9,3,,,,,,,,,,,20.0,,,,,0.0,0.0,,,69.08,51.98,,,,,,,,,,,,,999.0,,999.0,,,,,999.0,,1.0,,999.0,,1.0,,,,,,,,
1948,9,4,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,-999.0,,0.0,,-999.0,,,,,,,,,,
1948,9,6,,,,,,,,,,,0.0,,,,,0.0,0.0,,,68.0,50.0,,,,,,,,,,,,,9999.0,,9999.0,,,,,9999.0,,9999.0,,9999.0,,9999.0,,,,,,,,
1948,9,7,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,-99.0,,-99.0,,,,,-99.0,,-99.0,,-99.0,,-99.0,,,,,,,,
1948,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,99.0,,99.0,,99.0,,,,,,,,
1948,9,9,,,,,,,,,,,0.0,,,,,0.0,0.0,,,69.98,44.96,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,,,,,,,
1948,9,10,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,-9.0,,,,-9.0,,-9.0,,,,,,,,
1948,9,11,,,,,,,,,,,0.0,,,,,0.0,0.0,,,73.04,50.0,,,,,,,,,,,,,999.0,,999.0,,,,,999.0,,1.0,,999.0,,999.0,,,,,,,,
1948,9,12,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,-999.0,,0.0,,-999.0,,-999.0,,,,,,,,
1948,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,
1948,9,14,,,,,,,,,,,0.0,,,,,0.0,0.0,,,80.96,57.02,,,,,,,,,,,,,9999.0,,9999.0,,,,,1.0,,9999.0,,9999.0,,9999.0,,,,,,,,
1948,9,15,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-99.0,,,,,0.0,,-99.0,,-99.0,,-99.0,,,,,,,,
1948,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,99.0,,99.0,,,,,,,,
1948,9,17,,,,,,,,,,,0.0,,,,,0.0,0.0,,,75.92,53.96,,,,,,,,,,,,,1.0,,-9999.0,,,,,1.0,,-9999.0,,-9999.0,,-9999.0,,,,,,,,
1948,9,18,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,0.0,,-9.0,,,,,,,,,,,,
1948,9,19,,,,,,,,,,,,,,,,0.0,0.0,,,75.02,51.98,,,,,,,,,,,,,1.0,,999.0,,,,,1.0,,999.0,,1.0,,1.0,,,,,,,,
1948,9,20,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-999.0,,,,,0.0,,,,,,,,,,,,,,
1948,9,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,
1948,9,22,,,,,,,,,,,20.0,,,,,0.0,0.0,,,66.92,50.0,,,,,,,,,,,,,9999.0,,9999.0,,,,,1.0,,9999.0,,9999.0,,1.0,,,,,,,,
1948,9,23,,,,,,,,,,,,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,-99.0,,,,,,,,,,
1948,9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,,99.0,,,,,,,,,,
1948,9,25,,,,,,,,,,,0.0,,,,,0.0,0.0,,,62.959999999999994,44.96,,,,,,,,,,,,,1.0,,-9999.0,,,,,1.0,,-9999.0,,-9999.0,,-9999.0,,,,,,,,
1948,9,26,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,0.0,,-9.0,,-9.0,,-9.0,,,,,,,,
1948,9,27,,,,,,,,,,,0.0,,,,,0.0,0.0,,,68.0,44.96,,,,,,,,,,,,,1.0,,999.0,,,,,1.0,,999.0,,999.0,,999.0,,,,,,,,
1948,9,28,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-999.0,,,,,0.0,,-999.0,,-999.0,,-999.0,,,,,,,,
1948,9,30,,,,,,,,,,,0.0,,,,,0.0,0.0,,,69.98,46.94,,,,,,,,,,,,,1.0,,9999.0,,,,,1.0,,9999.0,,9999.0,,9999.0,,,,,,,,
1948,9,31,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-99.0,,,,,0.0,,-99.0,,-99.0,,,,,,,,,,
1948,10,1,,,,,,,,,,,0.0,,,,,0.0,0.0,,,75.92,41.0,,,,,,,,,,,,,1.0,,-9999.0,,-9999.0,,,1.0,,-9999.0,,-9999.0,,-9999.0,,,,,,,,
1948,10,2,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,-9.0,,,0.0,,-9.0,,-9.0,,,,,,,,,,
1948,10,3,,,,,,,,,,,8.0,,,,,0.0,0.0,,,69.08,48.02,,,,,,,,,,,,,999.0,,999.0,,999.0,,,1.0,,999.0,,999.0,,1.0,,,,,,,,
1948,10,4,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,0.0,,,,-999.0,,,,,,,,,,
1948,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,
1948,10,6,,,,,,,,,,,53.0,,,,,0.0,0.0,,,60.980000000000004,44.96,,,,,,,,,,,,,9999.0,,1.0,,9999.0,,,1.0,,1.0,,9999.0,,1.0,,,,,,,,
1948,10,7,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,-99.0,,,,-99.0,,,,,,,-99.0,,,,,,,,,,
1948,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,99.0,,,99.0,,99.0,,99.0,,99.0,,,,,,,,
1948,10,9,,,,,,,,,,,36.0,,,,,0.0,0.0,,,59.0,44.96,,,,,,,,,,,,,1.0,,-9999.0,,-9999.0,,,-9999.0,,1.0,,-9999.0,,1.0,,,,,,,,
1948,10,10,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,-9.0,,,-9.0,,0.0,,-9.0,,,,,,,,,,
1948,10,11,,,,,,,,,,,8.0,,,,,0.0,0.0,,,64.04,46.04,,,,,,,,,,,,,999.0,,999.0,,999.0,,,999.0,,1.0,,999.0,,1.0,,,,,,,,
1948,10,12,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,,-999.0,,-999.0,,,-999.0,,0.0,,-999.0,,,,,,,,,,
1948,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,
1948,10,14,,,,,,,,,,,0.0,,,,,0.0,0.0,,,69.08,37.94,,,,,,,,,,,,,1.0,,9999.0,,9999.0,,,9999.0,,9999.0,,9999.0,,9999.0,,,,,,,,
1948,10,15,,,,,,,,,,,,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,0.0,,-99.0,,-99.0,,,,,-99.0,,-99.0,,,,,,,,,,
1948,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,99.0,,,,,,,,,,
1948,10,17,,,,,,,,,,,0.0,,,,,0.0,0.0,,,55.94,42.980000000000004,,,,,,,,,,,,,1.0,,-9999.0,,-9999.0,,,1.0,,-9999.0,,-9999.0,,-9999.0,,,,,,,,
1948,10,18,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,-9.0,,,0.0,,-9.0,,-9.0,,-9.0,,,,,,,,
1948,10,19,,,,,,,,,,,0.0,,,,,0.0,0.0,,,57.02,42.08,,,,,,,,,,,,,1.0,,999.0,,999.0,,,1.0,,999.0,,999.0,,999.0,,,,,,,,
1948,10,20,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,0.0,,-999.0,,-999.0,,-999.0,,,,,,,,
1948,10,22,,,,,,,,,,,0.0,,,,,0.0,0.0,,,57.92,42.08,,,,,,,,,,,,,1.0,,9999.0,,9999.0,,,1.0,,9999.0,,9999.0,,9999.0,,,,,,,,
1948,10,23,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,-99.0,,-99.0,,,0.0,,-99.0,,-99.0,,-99.0,,,,,,,,
1948,10,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,99.0,,99.0,,,,,,,,
1948,10,25,,,,,,,,,,,0.0,,,,,0.0,0.0,,,60.08,41.0,,,,,,,,,,,,,-9999.0,,-9999.0,,-9999.0,,,-9999.0,,1.0,,-9999.0,,-9999.0,,,,,,,,
1948,10,26,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,-9.0,,,-9.0,,,,-9.0,,-9.0,,,,,,,,
1948,10,27,,,,,,,,,,,0.0,,,,,0.0,0.0,,,64.94,39.92,,,,,,,,,,,,,999.0,,999.0,,999.0,,,999.0,,999.0,,999.0,,999.0,,,,,,,,
1948,10,28,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,-999.0,,-999.0,,-999.0,,,,,,,,
1948,10,30,,,,,,,,,,,0.0,,,,,0.0,0.0,,,62.059999999999995,42.980000000000004,,,,,,,,,,,,,1.0,,9999.0,,9999.0,,,1.0,,9999.0,,9999.0,,9999.0,,,,,,,,
1948,10,31,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,-99.0,,-99.0,,,0.0,,-99.0,,-99.0,,-99.0,,,,,,,,
1948,11,1,,,,,,,,,,,0.0,,,,,0.0,0.0,,,46.94,37.04,,,,,,,,,,,,,1.0,,-9999.0,,-9999.0,,,1.0,,1.0,,-9999.0,,1.0,,-9999.0,,,,,,
1948,11,2,,,,,,,,,,,,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,-9.0,,,,-9.0,,,,,,
1948,11,3,,,,,,,,,,,168.0,,,,,0.0,0.0,,,48.92,41.0,,,,,,,,,,,,,1.0,,999.0,,999.0,,,999.0,,999.0,,999.0,,1.0,,999.0,,,,,,
1948,11,4,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,-999.0,,,,-999.0,,,,-999.0,,,,,,
1948,11,6,,,,,,,,,,,46.0,,,,,0.0,0.0,,,50.0,35.06,,,,,,,,,,,,,9999.0,,9999.0,,9999.0,,,9999.0,,1.0,,9999.0,,1.0,,9999.0,,,,,,
1948,11,7,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,-99.0,,,,-99.0,,,,,,
1948,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,99.0,,,,99.0,,,,,,
1948,11,9,,,,,,,,,,,0.0,,,,,0.0,0.0,,,51.98,33.98,,,,,,,,,,,,,1.0,,-9999.0,,-9999.0,,,1.0,,-9999.0,,-9999.0,,1.0,,-9999.0,,,,,,
1948,11,10,,,,,,,,,,,,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,-9.0,,,,-9.0,,,,,,
1948,11,11,,,,,,,,,,,0.0,,,,,0.0,0.0,,,46.04,33.98,,,,,,,,,,,,,999.0,,999.0,,999.0,,,999.0,,1.0,,999.0,,999.0,,999.0,,,,,,
1948,11,12,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,,-999.0,,-999.0,,,-999.0,,,,-999.0,,-999.0,,-999.0,,,,,,
1948,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,9.0,,,,,,,,,,,,,,
1948,11,14,,,,,,,,,,,0.0,,,,,0.0,0.0,,,44.96,26.96,,,,,,,,,,,,,1.0,,9999.0,,9999.0,,,1.0,,9999.0,,9999.0,,9999.0,,9999.0,,,,,,
